id;map;mode;playlist;interaction;rank;outcome;kills;deaths;assists;betrayals;suicides;spawns;max_killing_spree;vehicles_destroyed;vehicles_hijacked;total_medals;unique_medals;objectives_completed;damage_taken;damage_dealt;shots_fired;shots_hit;shots_missed;shots_accuracy;round_won;round_lost;round_tied;kills_melee;kills_grenades;kills_headshots;kills_power_weapons;kills_sticks;kills_assassinations;kills_splatters;kills_repulsor;kills_fusion_coils;kdr;kda;avg_life_duration;score;points;joined_in_progress;joined_at;left_at;present_at_beginning;game_completed;kills_expected;kills_expected_sd;deaths_expected;deaths_expected_sd;season;duration;started_at;ended_at
2206069c-ac23-4030-a52d-dbe11daf1175;Chasm;Event:Escalation Slayer;New Arena Unlimited;pvp;8;loss;18;16;7;0;1;17;5;0;0;8;7;0;4618;4981;1142;384;758;33.62521891418564;0;1;0;1;0;7;6;0;1;0;0;0;1.125;4.33;25;2050;1;False;2023-03-08T15:01:03.661Z;;True;True;8.669764724713064;4.679878176483819;11.751734557112524;4.679878176483819;Season3;532;2023-03-08T15:01:03.660Z;2023-03-08T15:09:56.609Z
f73c65b0-02c5-4301-9866-22a2fb0e5ef8;Cliffhanger;Arena:King of the Hill;New Arena Unlimited;pvp;9;dnf;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;False;2023-03-08T14:52:04.510Z;2023-03-08T14:53:02.045Z;True;False;0;0;0;0;Season3;437;2023-03-08T14:51:45.333Z;2023-03-08T14:59:22.412Z
3f09f51a-233c-4eb0-bf9a-39377e8fe612;Chasm;Arena:Strongholds;New Arena Unlimited;pvp;5;loss;17;10;5;0;0;11;6;0;0;6;6;0;3896;5478;424;175;249;41.27358490566038;0;1;0;3;0;9;0;0;1;0;0;0;1.7;8.66;37;2435;0;False;2023-03-08T14:39:07.811Z;;True;True;16.490602324322595;4.560816553876944;12.84998218459745;4.560816553876944;Season3;545;2023-03-08T14:39:07.807Z;2023-03-08T14:48:12.846Z
b662f4da-0731-45d6-a96c-bbbeed89f99d;Chasm;Fiesta:Slayer;New Arena Unlimited;pvp;1;win;15;12;4;0;0;13;3;0;0;5;4;0;3445;4559;230;101;129;43.913043478260875;1;0;0;1;1;6;5;0;0;0;0;0;1.25;4.33;23;1700;15;False;2023-03-08T14:30:46.006Z;;True;True;11.89531731063726;3.9738674454716585;9.273377762176048;3.9738674454716585;Season3;427;2023-03-08T14:30:22.334Z;2023-03-08T14:37:53.594Z
aa61b30f-4716-485c-88d7-d63ff1c881a5;Cliffhanger;Arena:Slayer;New Arena Unlimited;pvp;6;loss;14;14;5;0;0;15;4;0;0;8;7;0;4851;4526;404;198;206;49.00990099009901;0;1;0;1;0;6;0;0;0;0;0;1;1;1.66;30;1650;14;False;2023-03-08T14:18:17.124Z;;True;True;17.02395591098133;4.776572595042149;13.931289070467741;4.776572595042149;Season3;601;2023-03-08T14:18:17.124Z;2023-03-08T14:28:18.603Z
2634b1c7-c05e-461e-bde2-c9c1cfcfe995;Highpower;BTB:Total Control;Big Team Battle;pvp;13;loss;26;16;4;0;0;17;6;3;0;18;9;0;5203;7729;1172;493;679;42.06484641638225;0;1;0;0;3;14;1;0;0;0;0;0;1.625;11.33;39;3100;0;False;2023-03-08T00:52:42.012Z;;True;True;19.080319517463778;5.778362469357595;12.151948911588635;5.778362469357595;Season3;898;2023-03-08T00:52:42.007Z;2023-03-08T01:07:40.482Z
e505d2e0-6efd-4250-813c-6aee435d2f3c;Oasis;BTB:Slayer;Big Team Battle;pvp;1;win;16;9;2;0;0;10;7;1;0;6;6;0;2951;4738;262;140;122;53.43511450381679;1;0;0;1;0;9;4;0;0;0;0;0;1.7777777777777777;7.66;50;1750;16;False;2023-03-08T00:38:29.067Z;;True;True;10.647384040524207;4.767574145040022;8.277047914283667;4.767574145040022;Season3;650;2023-03-08T00:38:29.059Z;2023-03-08T00:49:19.385Z
e29b047e-ed1c-458e-bd49-94cec204573d;Recharge;Fiesta:Slayer;Fiesta;pvp;5;loss;20;17;3;0;0;17;3;0;0;14;6;0;5082;4854;504;163;341;32.34126984126984;0;1;0;1;0;7;9;0;0;0;0;0;1.1764705882352942;4;20;2160;20;False;2023-03-08T00:23:24.139Z;;True;True;14.181471944837508;4.390567258598989;11.20683559477184;4.390567258598989;Season3;514;2023-03-08T00:23:06.394Z;2023-03-08T00:31:58.539Z
cb23765e-c1a5-4aba-814b-896bcb2519d4;Recharge;Ranked:Slayer;Ranked Arena;pvp;8;dnf;0;3;0;0;0;4;0;0;0;0;0;0;686;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;22;0;0;False;2023-03-07T23:48:26.370Z;2023-03-07T23:50:33.064Z;True;False;0;0;3.7161913300652736;;Season3;496;2023-03-07T23:47:46.089Z;2023-03-07T23:56:43.206Z
dd2ace43-9310-4c69-b74c-309be998ad67;Streets;Ranked:Doubles Attrition;Ranked Doubles;pvp;3;dnf;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;False;2023-03-07T23:51:29.174Z;2023-03-07T23:53:30.416Z;True;False;0;0;0;0;Season3;121;2023-03-07T23:50:45.252Z;2023-03-07T23:53:30.601Z
a18bf4fd-4957-4feb-93da-198649171eee;Streets;Ranked:Strongholds;Ranked Arena;pvp;1;win;11;12;9;0;0;13;3;0;0;3;3;0;4370;3594;365;175;190;47.94520547945205;1;0;0;0;0;8;0;0;1;0;0;0;0.9166666666666666;2;30;1850;0;False;2023-03-07T23:37:29.647Z;;True;True;11.65853244983732;4.454438005723473;13.925332426977596;4.454438005723473;Season3;543;2023-03-07T23:37:29.643Z;2023-03-07T23:46:33.597Z
30fb5bf9-b43e-412a-87f8-9ae7895af66c;Recharge;Ranked:Slayer;Ranked Arena;pvp;2;win;15;10;3;0;0;11;6;0;0;5;3;0;3250;3510;483;202;281;41.821946169772254;1;0;0;0;1;13;0;0;0;0;0;0;1.5;6;40;1650;15;False;2023-03-07T23:25:47.555Z;;True;True;11.55917616316531;4.407922058997164;9.618928184647594;4.407922058997164;Season3;546;2023-03-07T23:25:29.904Z;2023-03-07T23:34:54.166Z
28dc92c5-30b4-4d0a-8c5a-b2b581d411c4;Aquarius;Ranked:Slayer;Ranked Arena;pvp;4;win;7;13;7;0;0;13;3;0;0;2;2;0;4222;3369;377;182;195;48.275862068965516;1;0;0;1;0;4;0;0;1;0;0;0;0.5384615384615384;-3.66;30;1060;7;False;2023-03-07T23:14:34.057Z;;True;True;11.148112542415772;4.34627858879377;12.926345231127678;4.34627858879377;Season3;517;2023-03-07T23:14:34.053Z;2023-03-07T23:23:11.128Z
96dba391-78a9-4115-802a-3cb4fb546c9c;Chasm;Arena:Slayer;New Arena Unlimited;pvp;5;loss;14;10;1;0;0;11;2;0;0;4;4;0;3195;4217;358;177;181;49.44134078212291;0;1;0;0;1;9;1;0;0;0;0;0;1.4;4.33;37;1450;14;False;2023-03-07T22:33:33.469Z;;True;True;13.705580569456156;4.428425259539247;12.773009359662108;4.428425259539247;Season3;523;2023-03-07T22:32:44.126Z;2023-03-07T22:42:16.547Z
621e6529-a804-4064-abe6-4f35a65081bc;Deadlock;BTB:Slayer;Big Team Battle;pvp;3;win;13;7;3;0;0;8;7;1;0;9;7;0;2659;2885;336;161;175;47.91666666666667;1;0;0;1;0;9;0;0;0;0;0;0;1.8571428571428572;7;56;1450;13;False;2023-03-07T22:21:26.805Z;;True;True;12.078662892524704;4.523968519721304;6.255700439428633;4.523968519721304;Season3;578;2023-03-07T22:21:26.805Z;2023-03-07T22:31:05.089Z
f04f3883-e0ad-45b9-b8c4-b3b59504843b;Cliffhanger;Arena:Slayer;New Arena Unlimited;pvp;8;loss;10;8;2;0;0;9;3;0;0;7;5;0;3083;4193;297;125;172;42.08754208754209;0;1;0;1;1;8;3;0;0;0;0;0;1.25;2.66;50;1100;10;False;2023-03-07T22:10:02.210Z;;True;True;15.414251527484225;4.5185029140882715;12.586696035269464;4.5185029140882715;Season3;543;2023-03-07T22:08:57.332Z;2023-03-07T22:19:05.438Z
53590000-0bf5-43d7-9222-b6fa702c48aa;Bazaar;Fiesta:Slayer;Fiesta;pvp;1;win;15;14;9;0;0;15;5;0;0;4;4;0;5067;5314;1220;459;761;37.62295081967213;1;0;0;0;0;3;2;0;0;0;0;0;1.0714285714285714;4;36;1960;15;False;2023-03-07T21:55:00.918Z;;True;True;20.24931814006924;5.214379346609276;15.030518691111153;5.214379346609276;Season3;700;2023-03-07T21:55:00.914Z;2023-03-07T22:06:41.811Z
24b22ebd-4165-4067-b27a-0f127ae58b45;Behemoth;Fiesta:Slayer;Fiesta;pvp;5;loss;18;14;1;0;0;15;4;0;0;11;8;0;3977;5570;378;193;185;51.05820105820106;0;1;0;1;1;12;4;0;0;0;0;0;1.2857142857142858;4.33;31;1860;18;False;2023-03-07T21:42:56.496Z;;True;True;16.545425294971363;4.846723176745039;13.745125176771394;4.846723176745039;Season3;614;2023-03-07T21:42:56.496Z;2023-03-07T21:53:10.914Z
3e4093cb-ac11-4e6b-871a-b22c833d79a3;Chasm;Arena:CTF;New Arena Unlimited;pvp;6;loss;35;11;8;0;0;13;12;0;0;15;10;0;5620;8922;745;355;390;47.651006711409394;0;1;1;4;1;21;4;0;0;0;0;0;3.1818181818181817;26.66;51;4150;0;False;2023-03-07T21:25:34.442Z;;True;True;23.741138532326204;5.553234030546413;17.450099795643233;5.553234030546413;Season3;813;2023-03-07T21:25:34.437Z;2023-03-07T21:39:15.741Z
8c9071bf-d380-4755-8f4a-08e1b503676b;Chasm;Arena:King of the Hill;New Arena Unlimited;pvp;1;win;8;5;2;0;0;6;4;0;0;2;2;0;2288;1901;194;76;118;39.175257731958766;1;0;0;0;0;7;2;0;0;0;0;0;1.6;3.66;57;1050;2;False;2023-03-07T21:16:55.257Z;;True;True;13.330298592975668;4.024226010561142;11.180370391097334;4.024226010561142;Season3;424;2023-03-07T21:16:25.165Z;2023-03-07T21:23:59.432Z
707fac97-186e-44f6-97cb-8f82e35b1773;Argyle;Doubles:Attrition;Team Doubles;pvp;1;win;17;15;1;0;0;17;3;0;0;8;7;0;4360;4535;270;131;139;48.51851851851852;2;1;0;1;1;12;2;1;0;0;0;0;1.1333333333333333;2.33;32;1950;0;False;2023-02-19T15:20:18.103Z;;True;True;3.972603279658453;3.9583276103793232;6.959156323236637;3.9583276103793232;Season-Winter-Break-22;694;2023-02-19T15:19:49.590Z;2023-02-19T15:32:08.131Z
e93246e0-ca45-4178-8381-45b8151cc22e;Streets;Doubles:Land Grab;Team Doubles;pvp;2;win;5;4;5;0;0;5;3;0;0;0;0;0;1352;1990;182;85;97;46.7032967032967;1;0;0;1;1;1;0;0;0;0;0;0;1.25;2.66;49;1450;7;False;2023-02-19T15:13:52.546Z;;True;True;4.313224161742952;2.9653953922686824;2.6713247657065065;2.9653953922686824;Season-Winter-Break-22;299;2023-02-19T15:13:29.963Z;2023-02-19T15:18:52.396Z
5dde0e5c-aa99-4dd5-884b-4e1c1bcbfea8;Argyle;Fiesta:Slayer;Fiesta;pvp;9;dnf;8;4;1;0;0;5;3;0;0;5;4;0;1283;2148;80;56;24;70;0;0;0;0;0;5;4;0;0;0;0;0;2;4.33;48;850;8;False;2023-02-19T14:58:27.850Z;2023-02-19T15:02:54.571Z;True;False;8.74877843199135;3.084530637703295;4.799699810549138;3.084530637703295;Season-Winter-Break-22;642;2023-02-19T14:57:50.852Z;2023-02-19T15:09:10.120Z
21a7d297-e40d-4502-9857-46480a704ff5;Perilous;Arena:Oddball;Community Collection;pvp;5;loss;25;11;5;0;0;13;5;0;0;15;12;0;3417;7584;730;411;319;56.3013698630137;0;2;0;2;2;7;3;1;0;0;1;0;2.272727272727273;15.66;40;3335;66;False;2023-02-19T14:45:30.755Z;;True;True;14.568230324960613;5.45798531522815;13.965037643969884;5.45798531522815;Season-Winter-Break-22;673;2023-02-19T14:44:59.720Z;2023-02-19T14:56:51.570Z
87e624ef-5428-4423-910c-1ad0a8ef55cd;Absolution;Arena:King of the Hill;Community Collection;pvp;1;win;11;3;2;0;0;4;8;0;0;8;7;0;1559;2809;327;196;131;59.9388379204893;1;0;0;1;0;7;0;2;0;0;0;0;3.6666666666666665;8.66;55;1625;3;False;2023-02-19T14:38:37.695Z;;True;True;6.765006704284581;3.2754632310802787;5.498903075122365;3.2754632310802787;Season-Winter-Break-22;278;2023-02-19T14:38:37.694Z;2023-02-19T14:43:16.610Z
f3d2b2ea-5384-4fa6-a38e-6000bdb52fed;Absolution;Arena:Slayer;Community Collection;pvp;1;win;19;2;5;0;0;3;16;0;0;13;9;0;1995;4820;418;209;209;50;1;0;0;1;0;14;0;0;0;0;0;0;9.5;18.66;119;2150;19;False;2023-02-19T14:30:18.711Z;;True;True;14.642289126851804;4.024059799423641;6.076447828253867;4.024059799423641;Season-Winter-Break-22;408;2023-02-19T14:29:39.510Z;2023-02-19T14:37:07.019Z
379c16a2-4e4e-45a7-85b6-65492b3d42d1;Starboard;Arena:Oddball;Community Collection;pvp;3;win;10;7;12;0;0;8;4;0;0;4;4;0;3125;3838;350;172;178;49.142857142857146;2;0;0;2;0;5;0;0;0;0;0;0;1.4285714285714286;7;41;1600;0;False;2023-02-19T14:20:30.762Z;;True;True;8.387369817373175;4.248795106299295;9.035342323487656;4.248795106299295;Season-Winter-Break-22;434;2023-02-19T14:20:30.762Z;2023-02-19T14:27:52.979Z
a00ac1f2-bcf9-44e6-85bb-9be7296e5850;Salvation;Arena:Slayer;Community Collection;pvp;1;win;16;5;4;0;0;6;9;0;0;8;7;0;2511;4396;245;120;125;48.97959183673469;1;0;0;3;1;7;4;0;0;0;0;0;3.2;12.33;67;1800;16;False;2023-02-19T14:10:35.733Z;;True;True;15.225908556126477;4.495921229525179;8.616095729136353;4.495921229525179;Season-Winter-Break-22;487;2023-02-19T14:10:35.733Z;2023-02-19T14:18:43.386Z
c9ab339c-61f9-4403-b56c-960a1ac5fdda;Starboard;Arena:Oddball;Community Collection;pvp;6;loss;16;11;5;0;0;12;4;0;0;8;6;0;4324;5120;458;256;202;55.895196506550214;0;2;0;0;0;7;0;0;2;0;0;0;1.4545454545454546;6.66;30;2220;37;False;2023-02-19T13:59:42.323Z;;True;True;8.82877615420008;4.670151740519933;11.506653547753157;4.670151740519933;Season-Winter-Break-22;521;2023-02-19T13:59:42.322Z;2023-02-19T14:08:31.603Z
e9b4f534-39d2-48ca-843b-82e3e996a2f3;Highpower;BTB:CTF;Big Team Battle;pvp;3;win;29;6;5;0;0;7;8;1;0;20;9;0;2619;11120;995;364;631;36.582914572864325;1;0;0;1;0;15;10;0;0;0;0;0;4.833333333333333;24.66;105;3410;0;False;2023-02-19T12:20:16.704Z;;True;True;19.69582423052371;5.492457170848652;6.809354456297502;5.492457170848652;Season-Winter-Break-22;839;2023-02-19T12:19:44.589Z;2023-02-19T12:34:16.232Z
e8f8ba94-fdf2-4699-972d-d83c4489541d;Live Fire;Arena:Strongholds;Quick Play;pvp;1;win;20;6;4;0;0;7;9;0;0;10;6;0;3832;5645;635;293;342;46.14173228346456;1;0;0;1;1;7;0;2;1;0;0;0;3.3333333333333335;15.33;67;2750;0;False;2023-02-19T12:08:14.583Z;;True;True;22.572369504940724;4.676153566113461;8.556855959261055;4.676153566113461;Season-Winter-Break-22;565;2023-02-19T12:08:14.578Z;2023-02-19T12:17:40.047Z
871b7ff3-d0f3-4fa0-83a7-c08ebd8d1b29;Catalyst;Arena:King of the Hill;Quick Play;pvp;5;loss;10;5;0;0;0;6;5;0;0;3;3;0;1614;2690;215;107;108;49.76744186046512;0;1;0;1;1;4;0;0;0;0;0;0;2;5;32;1000;0;False;2023-02-19T12:02:06.674Z;;True;True;10.980457556266206;3.2056214960588103;5.610056686067881;3.2056214960588103;Season-Winter-Break-22;279;2023-02-19T12:02:06.674Z;2023-02-19T12:06:45.669Z
2bba3df4-e6bc-4f2d-b71e-11992b27cb49;Catalyst;Arena:CTF;Quick Play;pvp;5;loss;11;7;4;0;0;7;3;0;0;3;3;0;2450;3632;417;233;184;55.875299760191844;0;1;0;0;0;5;0;0;0;0;0;0;1.5714285714285714;5.33;39;1460;0;False;2023-02-19T11:53:33.869Z;;True;True;11.748879487101389;3.6510882782508354;6.721468927601358;3.6510882782508354;Season-Winter-Break-22;374;2023-02-19T11:53:33.869Z;2023-02-19T11:59:47.889Z
9b7ea8dd-611a-47cb-9ee1-ae5166478029;Detachment;Arena:Attrition;Quick Play;pvp;1;win;21;7;1;0;0;9;4;0;0;10;7;0;2554;4895;378;168;210;44.44444444444444;2;1;0;0;0;18;4;0;0;0;0;0;3;14.33;28;2850;0;False;2023-02-18T23:44:49.103Z;;True;True;12.481712407179103;3.8709269911010673;5.275915074375438;3.8709269911010673;Season-Winter-Break-22;404;2023-02-18T23:44:49.100Z;2023-02-18T23:51:48.900Z
dbdbc19a-30a7-405d-a620-d66540d795f2;Argyle;Arena:Attrition;Quick Play;pvp;1;win;13;2;3;0;0;3;7;0;0;9;5;0;803;3435;126;51;75;40.476190476190474;2;0;0;2;0;7;8;0;0;0;0;0;6.5;12;86;1750;0;False;2023-02-18T23:37:26.323Z;;True;True;10.20668600188837;3.4334372155220474;4.08196475515513;3.4334372155220474;Season-Winter-Break-22;324;2023-02-18T23:37:26.323Z;2023-02-18T23:42:58.751Z
01dfa250-bfdb-49fb-bd6f-7ff91e3bd3f2;Detachment;Arena:Strongholds;Quick Play;pvp;1;win;30;3;1;0;0;4;11;0;0;29;11;0;1949;6924;314;167;147;53.18471337579618;1;0;0;0;1;23;15;0;0;0;0;0;10;27.33;94;3410;0;False;2023-02-18T23:19:51.248Z;;True;True;18.692758456304734;4.3393094243748;8.292305484963698;4.3393094243748;Season-Winter-Break-22;496;2023-02-18T23:19:17.814Z;2023-02-18T23:28:07.582Z
d9a3bd27-9ce3-4185-ad36-d375aefa17be;Live Fire;Arena:Strongholds;Quick Play;pvp;5;loss;20;8;5;0;0;9;7;0;0;11;9;0;3960;5508;579;283;296;48.877374784110536;0;1;0;2;0;11;0;0;0;0;1;0;2.5;13.66;47;2775;0;False;2023-02-18T23:08:24.603Z;;True;True;19.850934683909106;4.52364902894478;9.301108111468453;4.52364902894478;Season-Winter-Break-22;537;2023-02-18T23:07:51.322Z;2023-02-18T23:17:21.996Z
e947a6c1-354a-4ff9-958c-ba2c572d8d8d;Catalyst;Arena:CTF;Quick Play;pvp;5;loss;10;6;0;0;1;7;3;0;0;5;4;0;2297;2192;190;110;80;57.89473684210527;0;1;0;1;0;5;1;0;0;0;0;0;1.6666666666666667;4;31;1010;0;False;2023-02-18T23:01:11.939Z;;True;True;10.263898868471621;3.2831757045077548;4.944940318733419;3.2831757045077548;Season-Winter-Break-22;306;2023-02-18T23:01:11.939Z;2023-02-18T23:06:18.781Z
bea52d2b-a78c-4dd1-a21b-c57efe60aeaf;Catalyst;Arena:Attrition;Quick Play;pvp;5;loss;17;5;3;0;0;6;7;0;0;6;5;0;2995;4917;458;211;247;46.069868995633186;1;2;0;0;2;9;0;0;0;0;0;0;3.4;13;86;2450;0;False;2023-02-18T22:48:05.952Z;;True;True;17.93835146127933;4.774406036350724;7.674920118146385;4.774406036350724;Season-Winter-Break-22;589;2023-02-18T22:48:05.949Z;2023-02-18T22:58:10.821Z
47b45c27-1bbe-4c44-b111-13100ca8c988;Streets;Arena:Land Grab;Quick Play;pvp;7;loss;4;2;3;0;0;3;3;0;0;0;0;0;919;1676;126;68;58;53.96825396825397;0;1;0;1;0;3;0;0;0;0;0;0;2;3;56;650;3;True;2023-02-18T22:39:06.040Z;;False;True;8.723017833303508;3.1468124353521425;4.992318951928862;3.1468124353521425;Season-Winter-Break-22;405;2023-02-18T22:36:26.115Z;2023-02-18T22:43:46.797Z
9d385b21-5177-43d7-8c24-7b68ac991a67;Argyle;Ranked:CTF;Ranked Arena;pvp;3;win;22;14;8;0;0;15;3;0;0;12;9;0;5591;5733;669;280;389;41.85351270553064;1;0;0;1;2;16;4;0;1;0;0;0;1.5714285714285714;10.66;41;2750;0;False;2023-02-15T19:20:40.283Z;;True;True;19.959936268549544;5.4708465406227;18.287750645304754;5.4708465406227;Season-Winter-Break-22;808;2023-02-15T19:19:42.095Z;2023-02-15T19:34:08.324Z
cd0bea9e-a172-4d34-9877-c4ac9a60f547;Catalyst;Arena:King of the Hill;Quick Play;pvp;4;win;11;4;5;0;0;5;5;0;0;7;7;0;1988;3419;258;143;115;55.42635658914728;1;0;0;0;2;5;2;0;0;0;0;1;2.75;8.66;52;1375;1;False;2023-02-15T19:11:43.394Z;;True;True;11.479855504066078;3.4964990865258363;7.568314849353234;3.4964990865258363;Season-Winter-Break-22;329;2023-02-15T19:10:42.820Z;2023-02-15T19:17:12.543Z
63769148-83c1-454b-a651-126c261c149c;Empyrean;Arena:Slayer;Quick Play;pvp;5;loss;14;12;3;0;0;13;3;0;0;7;7;0;4081;4476;388;191;197;49.22680412371135;0;1;0;1;0;11;0;0;0;0;0;1;1.1666666666666667;3;30;1550;14;False;2023-02-15T18:56:38.187Z;;True;True;19.065697395358725;4.509200418361073;10.330063246521139;4.509200418361073;Season-Winter-Break-22;534;2023-02-15T18:56:38.183Z;2023-02-15T19:05:32.284Z
3f54a7f8-0014-4c4a-9dc5-1603490214c5;Streets;Arena:Slayer;Quick Play;pvp;2;win;15;10;6;0;0;11;4;0;0;4;3;0;3407;3898;397;155;242;39.042821158690174;1;0;0;0;2;4;2;0;0;0;0;0;1.5;7;30;1800;15;False;2023-02-14T19:45:18.644Z;;True;True;13.073547209623372;4.2118263868806975;11.163932034385386;4.2118263868806975;Season-Winter-Break-22;475;2023-02-14T19:45:18.640Z;2023-02-14T19:53:13.721Z
2793f7c3-bba8-493c-8a06-e716f23a64e1;Launch Site;Arena:Land Grab;Quick Play;pvp;3;win;9;6;0;0;0;7;3;0;0;1;1;0;1775;1876;104;57;47;54.807692307692314;1;0;0;1;1;4;1;0;0;0;0;0;1.5;3;35;1200;3;False;2023-02-14T19:35:20.989Z;;True;True;9.747146124481358;3.4753066836779856;6.569403226431353;3.4753066836779856;Season-Winter-Break-22;339;2023-02-14T19:35:20.985Z;2023-02-14T19:41:00.309Z
1f41c433-6eb4-45cd-9d97-429c8b676648;Catalyst;Arena:King of the Hill;Quick Play;pvp;3;win;23;7;6;0;0;8;7;0;0;11;6;0;3454;5694;610;244;366;40;1;0;0;0;3;11;3;0;0;0;0;0;3.2857142857142856;18;52;2775;2;False;2023-02-14T17:13:43.140Z;;True;True;21.925705042303388;4.572727087819196;9.59655145459365;4.572727087819196;Season-Winter-Break-22;529;2023-02-14T17:13:43.136Z;2023-02-14T17:22:32.328Z
19a2773e-d948-44f1-8ef5-303a520446cc;Bazaar;Arena:Elimination;Team Survivors;pvp;1;win;9;6;2;0;0;8;3;0;0;3;3;0;2639;2946;304;137;167;45.06578947368421;5;3;0;1;0;4;0;0;0;0;0;0;1.5;3.66;37;1910;0;True;2023-02-11T21:53:14.740Z;;False;True;9.929656548177038;4.086142637819872;6.413063046440013;4.086142637819872;Season-Winter-Break-22;575;2023-02-11T21:50:34.449Z;2023-02-11T22:01:56.524Z
afa3a256-966c-4fdf-bf60-923e8f74e874;Aquarius;Arena:Land Grab;Quick Play;pvp;1;win;7;5;4;0;0;6;3;0;0;2;2;0;1857;2058;214;113;101;52.80373831775701;1;0;0;1;0;5;0;0;0;0;0;0;1.4;3.33;38;1500;8;False;2023-02-11T21:44:11.849Z;;True;True;10.50980285804025;3.3160467976753996;4.830201367599484;3.3160467976753996;Season-Winter-Break-22;309;2023-02-11T21:44:11.844Z;2023-02-11T21:49:21.177Z
fd9e606d-0e76-4104-b15e-a3065c83b8bc;Empyrean;Arena:CTF;Quick Play;pvp;1;win;28;4;4;0;0;5;19;0;0;21;11;0;2408;7436;746;355;391;47.58713136729222;1;0;0;1;0;17;11;0;0;0;0;0;7;25.33;91;3725;2;False;2023-02-11T21:31:13.864Z;;True;True;22.402133081442738;4.576750267946343;6.010451416068321;4.576750267946343;Season-Winter-Break-22;563;2023-02-11T21:31:13.860Z;2023-02-11T21:40:37.671Z
a7fc95d0-59f6-417a-9d90-61974b979555;Live Fire;Arena:Strongholds;Quick Play;pvp;5;loss;15;3;0;0;0;4;10;0;0;4;4;0;1763;3781;389;162;227;41.645244215938305;0;1;0;1;1;7;0;0;0;0;0;0;5;12;60;1800;0;False;2023-02-11T21:22:59.264Z;;True;True;12.158721600752463;3.3245212692096273;4.648961113665608;3.3245212692096273;Season-Winter-Break-22;305;2023-02-11T21:22:15.297Z;2023-02-11T21:28:04.576Z
41be80e5-6686-4672-8f49-8003fd60fd7a;Live Fire;Arena:Attrition;Quick Play;pvp;1;win;20;4;3;0;0;6;9;0;0;13;7;0;1454;4611;362;186;176;51.38121546961326;2;1;0;3;0;13;0;0;1;0;0;0;5;17;46;2850;0;False;2023-02-11T17:52:57.507Z;;True;True;11.706138487669843;3.6186224671695104;3.895978322868026;3.6186224671695104;Season-Winter-Break-22;354;2023-02-11T17:52:57.502Z;2023-02-11T17:59:07.463Z
a25a8791-d329-49e4-b129-92d917fe212d;Argyle;Arena:Attrition;Team Survivors;pvp;1;win;11;9;2;0;0;10;3;0;0;5;4;0;2556;3267;162;92;70;56.79012345679012;2;1;0;2;0;7;2;1;0;0;0;0;1.2222222222222223;2.66;33;1325;0;False;2023-02-11T17:42:04.486Z;;True;True;16.34179826069745;4.398621203296683;5.493925498833888;4.398621203296683;Season-Winter-Break-22;505;2023-02-11T17:41:03.925Z;2023-02-11T17:50:45.496Z
78f640f9-f82d-4c74-8d4e-abe7827bde84;Breaker;BTB:CTF;Big Team Battle;pvp;13;loss;34;7;5;0;0;8;9;1;0;25;12;0;3267;9619;766;341;425;44.516971279373365;0;1;0;3;1;23;12;0;0;0;0;0;4.857142857142857;28.66;103;3775;0;False;2023-02-11T16:18:40.397Z;;True;True;22.61156804560393;5.91651263768535;9.530578782201115;5.91651263768535;Season-Winter-Break-22;946;2023-02-11T16:17:16.038Z;2023-02-11T16:34:26.901Z
53cc9f27-fe93-4f50-a56e-89c68392ea3f;Deadlock;BTB:Total Control;Big Team Battle;pvp;1;win;21;21;2;0;0;21;4;0;0;11;8;0;5738;6901;610;314;296;51.47540983606558;1;0;0;3;1;13;3;0;0;0;0;0;1;0.66;36;2305;0;False;2023-02-11T15:58:24.595Z;;True;True;21.993684783997722;6.150259786965566;13.050207387579716;6.150259786965566;Season-Winter-Break-22;1017;2023-02-11T15:57:19.241Z;2023-02-11T16:15:22.039Z
a77c7e04-d762-429b-a293-ae0d5b9268e9;Salvation;Arena:King of the Hill;Community Collection;pvp;3;win;11;6;2;0;0;7;6;0;0;6;6;0;1676;2345;297;156;141;52.52525252525253;1;0;0;0;1;3;0;0;0;0;0;0;1.8333333333333333;5.66;30;1250;2;False;2023-02-11T15:50:30.089Z;;True;True;5.82388738450455;3.4422240822306627;6.834476899837103;3.4422240822306627;Season-Winter-Break-22;314;2023-02-11T15:49:33.073Z;2023-02-11T15:55:45.024Z
82904140-8aa2-435b-89a1-69e1bb511520;Perilous;Arena:Strongholds;Community Collection;pvp;1;win;14;9;4;0;0;10;5;0;0;8;7;0;4070;4374;452;209;243;46.23893805309734;1;0;0;1;0;10;2;0;1;0;0;0;1.5555555555555556;6.33;44;2150;0;False;2023-02-11T15:38:38.722Z;;True;True;9.883651299655995;4.988354328697754;12.519793867750494;4.988354328697754;Season-Winter-Break-22;574;2023-02-11T15:37:32.208Z;2023-02-11T15:48:13.141Z
